"iam","outcome","s_Agribusiness","s_Chemicals","s_Community capacity and development","s_Conservation and environmental protection","s_Education","s_Energy","s_Extractives","s_Forestry","s_Healthcare","s_Infrastructure","s_Land reform","s_Manufacturing","s_Regulatory Development","i_Biodiversity","i_Consultation and disclosure","i_Corruption/fraud","i_Cultural heritage","i_Displacement","i_Due diligence","i_Gender-based violence","i_Human rights","i_Indigenous peoples","i_Labor","i_Livelihoods","i_Other community health and safety issues","i_Other environmental","i_Other gender-related issues","i_Other retaliation","i_Pollution","i_Procurement","i_Property damage","i_Violence against the community","i_Water","country_1","country_2","country_3","country_4","ifi_support_2","drop","ifi_support"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Mozambique",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Mozambique",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ireland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ireland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"West Bank",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"West Bank",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Turkey",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Turkey",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ethiopia",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cyprus",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cyprus",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"Croatia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,"Croatia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Italy",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Italy",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Mozambique",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Mozambique",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Serbia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Serbia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uganda",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,"Kenya",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,"Kenya",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,"Kenya",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,"Kenya",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Panama",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Panama",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Portugal",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Portugal",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ukraine",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ukraine",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Romania",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Romania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Belgium",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Belgium",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albania",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Slovakia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Slovakia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"South Africa",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"South Africa",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Egypt",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tunisia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tunisia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slovenia",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Poland",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Spain",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"EIB_CM",1,0,0,0,0,3,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spain",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,3,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spain",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"Poland",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,"Poland",NA,NA,NA,NA,"ifi_support_1",NA
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Croatia",NA,NA,NA,NA,"bank","European Investment Bank"
"EIB_CM",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Croatia",NA,NA,NA,NA,"ifi_support_1",NA
"FMO_ICM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Panama",NA,NA,NA,NA,"bank","Netherlands Development Finance Company"
"FMO_ICM",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Panama",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"IDB_MICI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"bank","Inter-American Development Bank"
"IDB_MICI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Argentina",NA,NA,NA,NA,"ifi_support_1","Project/investment lending"
"IDB_MICI",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Argentina",NA,NA,NA,NA,"bank","Inter-American Development Bank"
